countryIsoCode,country,indexCode,index,dimension,indicatorCode,indicator,year,value,note
THA,Thailand,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,31.21,
THA,Thailand,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.368,
THA,Thailand,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.31,
THA,Thailand,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,63.67,
THA,Thailand,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,59.01,
THA,Thailand,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,79.97,
THA,Thailand,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,75.5,
THA,Thailand,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,35.33444342,
THA,Thailand,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,28.83997474,
THA,Thailand,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,13.964687,
THA,Thailand,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,14.13333333,
THA,Thailand,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,86.035313,
THA,Thailand,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,85.86666667,
THA,Thailand,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,36.09000015,
THA,Thailand,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,47.63000107,
THA,Thailand,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,41.43000031,
THA,Thailand,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,51.66999817,
TJK,Tajikistan,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,41.548,
TJK,Tajikistan,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,46.924,
TJK,Tajikistan,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.357,
TJK,Tajikistan,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.292,
TJK,Tajikistan,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,29.69,
TJK,Tajikistan,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,32.17,
TJK,Tajikistan,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,56.45,
TJK,Tajikistan,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,52.21,
TJK,Tajikistan,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,31.87985678,
TJK,Tajikistan,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,16.36734806,
TJK,Tajikistan,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,17.5257732,
TJK,Tajikistan,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,20,
TJK,Tajikistan,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,82.4742268,
TJK,Tajikistan,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,80,
TJK,Tajikistan,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,91.94588246,
TJK,Tajikistan,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,93.50092814,
TJK,Tajikistan,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,95.42294042,
TJK,Tajikistan,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,94.5883717,
TKM,Turkmenistan,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,24.177,
TKM,Turkmenistan,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,25.683,
TKM,Turkmenistan,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,8.830766396,
TKM,Turkmenistan,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,4.9157993,
TKM,Turkmenistan,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,16.8,
TKM,Turkmenistan,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,25,
TKM,Turkmenistan,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,83.2,
TKM,Turkmenistan,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,75,
TKM,Turkmenistan,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,95.40687752,
TKM,Turkmenistan,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,98.0125885,
TKM,Turkmenistan,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,97.7027626,
TKM,Turkmenistan,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,98.56401825,
TLS,Timor-Leste,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,45.984,
TLS,Timor-Leste,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,30.482,
TLS,Timor-Leste,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.531,
TLS,Timor-Leste,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.409,
TLS,Timor-Leste,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,26.8,
TLS,Timor-Leste,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,41.3,
TLS,Timor-Leste,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,55.95,
TLS,Timor-Leste,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,53.87,
TLS,Timor-Leste,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,376.2894351,
TLS,Timor-Leste,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,223.5369646,
TLS,Timor-Leste,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,29.23076923,
TLS,Timor-Leste,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,38.46153846,
TLS,Timor-Leste,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,70.76923077,
TLS,Timor-Leste,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,61.53846154,
TLS,Timor-Leste,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,24.65999985,
TLS,Timor-Leste,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,32.45902634,
TLS,Timor-Leste,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,34.34000015,
TLS,Timor-Leste,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,39.21186066,
TON,Tonga,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,23.131,
TON,Tonga,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,25.256,
TON,Tonga,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.767,
TON,Tonga,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.45,
TON,Tonga,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,38.09,
TON,Tonga,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,45.4,
TON,Tonga,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,59.15,
TON,Tonga,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,67.53,
TON,Tonga,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,93.21016826,
TON,Tonga,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,125.4006457,
TON,Tonga,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,0,
TON,Tonga,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,7.407407407,
TON,Tonga,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,100,
TON,Tonga,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,92.59259259,
TON,Tonga,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,83.77399902,
TON,Tonga,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,93.93854268,
TON,Tonga,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,84.89799957,
TON,Tonga,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,93.27596283,
TTO,Trinidad and Tobago,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,40.084,
TTO,Trinidad and Tobago,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,37.987,
TTO,Trinidad and Tobago,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.332,
TTO,Trinidad and Tobago,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.267,
TTO,Trinidad and Tobago,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,49.66,
TTO,Trinidad and Tobago,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,47.9,
TTO,Trinidad and Tobago,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,72.26,
TTO,Trinidad and Tobago,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,66.04,
TTO,Trinidad and Tobago,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,46.78089381,
TTO,Trinidad and Tobago,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,26.34571247,
TTO,Trinidad and Tobago,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,27.39726027,
TTO,Trinidad and Tobago,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,32.87671233,
TTO,Trinidad and Tobago,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,72.60273973,
TTO,Trinidad and Tobago,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,67.12328767,
TTO,Trinidad and Tobago,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,63.87499809,
TTO,Trinidad and Tobago,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,69.91847992,
TTO,Trinidad and Tobago,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,63.23999977,
TTO,Trinidad and Tobago,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,67.82666016,
TUN,Tunisia,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,5.936,
TUN,Tunisia,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,6.111,
TUN,Tunisia,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.275,
TUN,Tunisia,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.253,
TUN,Tunisia,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,24.85,
TUN,Tunisia,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,28.13,
TUN,Tunisia,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,69.49,
TUN,Tunisia,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,70.78,
TUN,Tunisia,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,43.93077133,
TUN,Tunisia,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,39.81871168,
TUN,Tunisia,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,23.31288344,
TUN,Tunisia,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,22.58064516,
TUN,Tunisia,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,76.68711656,
TUN,Tunisia,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,77.41935484,
TUN,Tunisia,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,32.83000183,
TUN,Tunisia,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,38.86000061,
TUN,Tunisia,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,46.13999939,
TUN,Tunisia,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,47.95999908,
TUR,Türkiye,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,33.341,
TUR,Türkiye,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,17.535,
TUR,Türkiye,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.411,
TUR,Türkiye,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.27,
TUR,Türkiye,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,27.61,
TUR,Türkiye,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,34.36,
TUR,Türkiye,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,70.77,
TUR,Türkiye,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,71.99,
TUR,Türkiye,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,22.08130442,
TUR,Türkiye,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,17.00892745,
TUR,Türkiye,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,9.107468124,
TUR,Türkiye,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,17.44966443,
TUR,Türkiye,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,90.89253188,
TUR,Türkiye,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,82.55033557,
TUR,Türkiye,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,35.83000183,
TUR,Türkiye,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,56.29999924,
TUR,Türkiye,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,57.61999893,
TUR,Türkiye,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,75.94000244,
TUV,Tuvalu,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,33.734,
TUV,Tuvalu,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,31.566,
TUV,Tuvalu,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,41.67,
TUV,Tuvalu,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,37.24,
TUV,Tuvalu,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,69.76,
TUV,Tuvalu,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,55.82,
TUV,Tuvalu,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,0,
TUV,Tuvalu,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,6.25,
TUV,Tuvalu,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,100,
TUV,Tuvalu,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,93.75,
TUV,Tuvalu,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,45.45022467,
TUV,Tuvalu,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,58.06927872,
TUV,Tuvalu,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,49.80683027,
TUV,Tuvalu,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,58.50217056,
TZA,Tanzania (United Republic of),GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,117.292,
TZA,Tanzania (United Republic of),GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,118.798,
TZA,Tanzania (United Republic of),GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.564,
TZA,Tanzania (United Republic of),GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.516,
TZA,Tanzania (United Republic of),GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,81.72,
TZA,Tanzania (United Republic of),GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,76.82,
TZA,Tanzania (United Republic of),GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,85.49,
TZA,Tanzania (United Republic of),GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,85.54,
TZA,Tanzania (United Republic of),GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,485.9243338,
TZA,Tanzania (United Republic of),GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,261.8508961,
TZA,Tanzania (United Republic of),GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,30.6501548,
TZA,Tanzania (United Republic of),GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,36.8956743,
TZA,Tanzania (United Republic of),GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,69.3498452,
TZA,Tanzania (United Republic of),GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,63.1043257,
TZA,Tanzania (United Republic of),GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,8.896223068,
TZA,Tanzania (United Republic of),GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,9.990084887,
TZA,Tanzania (United Republic of),GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,14.86761379,
TZA,Tanzania (United Republic of),GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,15.27549005,
UGA,Uganda,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,132.525,
UGA,Uganda,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,114.989,
UGA,Uganda,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.551,
UGA,Uganda,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.528,
UGA,Uganda,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,70.19,
UGA,Uganda,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,74.55,
UGA,Uganda,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,76,
UGA,Uganda,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,81.16,
UGA,Uganda,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,371.9869868,
UGA,Uganda,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,291.6416885,
UGA,Uganda,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,31.28834356,
UGA,Uganda,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,34.8583878,
UGA,Uganda,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,68.71165644,
UGA,Uganda,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,65.1416122,
UGA,Uganda,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,22.92000008,
UGA,Uganda,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,20.41168404,
UGA,Uganda,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,33.68000031,
UGA,Uganda,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,35.80061722,
UKR,Ukraine,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,30.642,
UKR,Ukraine,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,16.636,
UKR,Ukraine,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,58.31,
UKR,Ukraine,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,49.25,
UKR,Ukraine,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,69.95,
UKR,Ukraine,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,64.8,
UKR,Ukraine,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,16.89621851,
UKR,Ukraine,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,9.261322044,
UKR,Ukraine,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,8,
UKR,Ukraine,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,20.51886792,
UKR,Ukraine,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,92,
UKR,Ukraine,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,79.48113208,
URY,Uruguay,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,59.538,
URY,Uruguay,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,33.065,
URY,Uruguay,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.318,
URY,Uruguay,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.256,
URY,Uruguay,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,55.08,
URY,Uruguay,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,56,
URY,Uruguay,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,74.83,
URY,Uruguay,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,71.68,
URY,Uruguay,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,17.75719603,
URY,Uruguay,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,20.070677,
URY,Uruguay,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,14.61538462,
URY,Uruguay,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,20.93023256,
URY,Uruguay,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,85.38461538,
URY,Uruguay,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,79.06976744,
URY,Uruguay,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,51.45000076,
URY,Uruguay,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,59.5,
URY,Uruguay,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,48.70999908,
URY,Uruguay,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,56.49000168,
USA,United States,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,34.856,
USA,United States,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,16.202,
USA,United States,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.245,
USA,United States,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.191,
USA,United States,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,58.62,
USA,United States,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,57.43,
USA,United States,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,71.18,
USA,United States,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,69.15,
USA,United States,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,14.07504242,
USA,United States,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,19.85234627,
USA,United States,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,16.82242991,
USA,United States,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,23.72881356,
USA,United States,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,83.17757009,
USA,United States,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,76.27118644,
